Start,End,Start Time,End Time,Action
394192,394303,01:49:36.443,01:49:38.295,None
394304,394488,01:49:38.312,01:49:41.381,None
394489,394556,01:49:41.398,01:49:42.516,None
394557,394801,01:49:42.533,01:49:46.603,None
394802,394878,01:49:46.620,01:49:47.888,None
394879,395321,01:49:47.905,01:49:55.279,None
395322,395528,01:49:55.295,01:49:58.732,None
395529,395708,01:49:58.749,01:50:01.735,None
395709,395794,01:50:01.752,01:50:03.170,None
395795,396189,01:50:03.187,01:50:09.760,None
396190,396304,01:50:09.776,01:50:11.678,None
396305,396452,01:50:11.695,01:50:14.147,None
396453,397247,01:50:14.164,01:50:27.411,None
397248,397787,01:50:27.427,01:50:36.420,None
397788,398209,01:50:36.436,01:50:43.460,None
398210,398379,01:50:43.477,01:50:46.296,None
398380,398529,01:50:46.313,01:50:48.799,None
398530,398902,01:50:48.815,01:50:55.022,None
398903,399099,01:50:55.038,01:50:58.308,None
399100,399322,01:50:58.325,01:51:02.029,None
399323,399492,01:51:02.045,01:51:04.865,None
399493,399577,01:51:04.882,01:51:06.283,None
399578,399619,01:51:06.300,01:51:06.984,Fight
399620,399694,01:51:07.000,01:51:08.235,Fight
399695,399747,01:51:08.252,01:51:09.119,Fight
399748,399834,01:51:09.136,01:51:10.571,Fight
399835,400004,01:51:10.587,01:51:13.407,Fight
400005,400067,01:51:13.423,01:51:14.458,Escape
400068,400117,01:51:14.474,01:51:15.292,Fight
400118,400199,01:51:15.309,01:51:16.660,Fight
400200,400339,01:51:16.677,01:51:18.996,Fight
400340,400449,01:51:19.012,01:51:20.831,Fight
400450,400499,01:51:20.848,01:51:21.665,Fight
400500,400569,01:51:21.682,01:51:22.833,Fight
400570,400627,01:51:22.850,01:51:23.800,Fight
400628,400697,01:51:23.817,01:51:24.968,Fight
400698,400752,01:51:24.985,01:51:25.886,Fight
400753,400827,01:51:25.903,01:51:27.137,Fight
400828,400867,01:51:27.154,01:51:27.804,Fight
400868,400917,01:51:27.821,01:51:28.639,Fight
400918,400942,01:51:28.655,01:51:29.056,Fight
400943,400992,01:51:29.072,01:51:29.890,Fight
400993,401042,01:51:29.907,01:51:30.724,Fight
401043,401129,01:51:30.741,01:51:32.176,Fight
401130,401199,01:51:32.192,01:51:33.343,Fight
401200,401244,01:51:33.360,01:51:34.094,Fight
401245,401294,01:51:34.111,01:51:34.928,Fight
401295,401324,01:51:34.945,01:51:35.429,Fight
401325,401399,01:51:35.445,01:51:36.680,Fight
401400,401469,01:51:36.697,01:51:37.848,Fight
401470,401539,01:51:37.865,01:51:39.016,Fight
401540,401647,01:51:39.032,01:51:40.817,Fight
401648,401899,01:51:40.834,01:51:45.022,Fight
401900,401969,01:51:45.038,01:51:46.190,Fight
401970,402134,01:51:46.206,01:51:48.942,Fight
402135,402229,01:51:48.959,01:51:50.527,Fight
402230,402287,01:51:50.544,01:51:51.495,None
402288,402469,01:51:51.512,01:51:54.531,None
402470,402537,01:51:54.548,01:51:55.666,None
402538,402624,01:51:55.682,01:51:57.117,Fight
402625,402827,01:51:57.134,01:52:00.504,Fight
402828,402957,01:52:00.521,01:52:02.673,Fight
402958,403952,01:52:02.689,01:52:19.273,Fight
403953,404122,01:52:19.289,01:52:22.109,Fight
404123,404425,01:52:22.125,01:52:27.164,None
404426,405284,01:52:27.181,01:52:41.495,None
405285,405529,01:52:41.512,01:52:45.582,None
405530,405866,01:52:45.599,01:52:51.205,None
405867,405986,01:52:51.221,01:52:53.207,None
405987,406086,01:52:53.223,01:52:54.875,None
406087,406269,01:52:54.892,01:52:57.928,None
406270,406414,01:52:57.945,01:53:00.347,None
406415,406561,01:53:00.364,01:53:02.799,None
406562,406851,01:53:02.816,01:53:07.638,None
406852,406986,01:53:07.654,01:53:09.890,None
406987,407104,01:53:09.907,01:53:11.859,None
407105,407204,01:53:11.875,01:53:13.527,None
407205,407271,01:53:13.544,01:53:14.645,None
407272,407324,01:53:14.661,01:53:15.529,None
407325,407484,01:53:15.546,01:53:18.198,None
407485,407601,01:53:18.215,01:53:20.150,None
407602,407764,01:53:20.167,01:53:22.870,None
407765,407901,01:53:22.886,01:53:25.155,None
407902,408091,01:53:25.172,01:53:28.325,None
408092,408249,01:53:28.342,01:53:30.961,None
408250,408384,01:53:30.978,01:53:33.213,None
408385,408506,01:53:33.230,01:53:35.249,None
408507,408589,01:53:35.265,01:53:36.633,None
408590,408834,01:53:36.650,01:53:40.721,None
408835,408936,01:53:40.737,01:53:42.422,None
408937,409156,01:53:42.439,01:53:46.093,None
409157,409219,01:53:46.109,01:53:47.144,None
409220,409324,01:53:47.160,01:53:48.896,None
409325,409381,01:53:48.912,01:53:49.847,None
409382,409566,01:53:49.863,01:53:52.933,None
409567,409636,01:53:52.950,01:53:54.101,None
409637,409719,01:53:54.117,01:53:55.485,None
409720,409796,01:53:55.502,01:53:56.770,None
409797,409834,01:53:56.787,01:53:57.404,None
409835,409941,01:53:57.421,01:53:59.189,None
409942,409981,01:53:59.206,01:53:59.857,Capture
409982,410014,01:53:59.873,01:54:00.407,Capture
410015,410031,01:54:00.424,01:54:00.691,Capture
410032,410051,01:54:00.707,01:54:01.024,Capture
410052,410086,01:54:01.041,01:54:01.608,Capture
410087,410121,01:54:01.625,01:54:02.192,Capture
410122,410161,01:54:02.209,01:54:02.860,Capture
410162,410204,01:54:02.876,01:54:03.577,Capture
410205,410236,01:54:03.594,01:54:04.111,Capture
410237,410274,01:54:04.127,01:54:04.745,Capture
410275,410456,01:54:04.761,01:54:07.781,Capture
410457,410839,01:54:07.798,01:54:14.171,None
410840,410941,01:54:14.188,01:54:15.873,Capture
410942,411126,01:54:15.889,01:54:18.959,None
411127,411229,01:54:18.976,01:54:20.677,Capture
411230,411671,01:54:20.694,01:54:28.051,None
411672,411881,01:54:28.068,01:54:31.555,Capture
411882,412111,01:54:31.572,01:54:35.392,None
412112,412251,01:54:35.409,01:54:37.728,None
412252,412391,01:54:37.744,01:54:40.063,None
412392,412494,01:54:40.080,01:54:41.782,None
412495,412674,01:54:41.798,01:54:44.785,None
412675,412866,01:54:44.801,01:54:47.988,None
412867,412936,01:54:48.005,01:54:49.156,None
412937,413089,01:54:49.173,01:54:51.708,None
413090,413291,01:54:51.725,01:54:55.078,None
413292,413566,01:54:55.095,01:54:59.666,None
413567,413704,01:54:59.683,01:55:01.969,None
413705,413841,01:55:01.985,01:55:04.254,None
413842,414016,01:55:04.271,01:55:07.174,None
414017,414121,01:55:07.191,01:55:08.926,None
414122,414246,01:55:08.942,01:55:11.011,None
414247,414449,01:55:11.028,01:55:14.398,None
414450,414669,01:55:14.414,01:55:18.068,None
414670,414766,01:55:18.085,01:55:19.686,None
414767,414976,01:55:19.703,01:55:23.190,None
414977,415124,01:55:23.207,01:55:25.659,None
415125,415221,01:55:25.676,01:55:27.277,None
415222,415366,01:55:27.294,01:55:29.696,None
415367,415481,01:55:29.713,01:55:31.615,None
415482,415559,01:55:31.632,01:55:32.916,None
415560,415561,01:55:32.933,01:55:32.950,None
415562,415671,01:55:32.966,01:55:34.785,None
415672,415751,01:55:34.801,01:55:36.119,None
415752,415831,01:55:36.136,01:55:37.454,None
415832,415896,01:55:37.471,01:55:38.539,None
415897,415974,01:55:38.555,01:55:39.840,None
415975,416504,01:55:39.857,01:55:48.682,None
416505,416654,01:55:48.699,01:55:51.185,None
416655,416839,01:55:51.201,01:55:54.271,None
416840,417272,01:55:54.288,01:56:01.495,None
417273,417469,01:56:01.512,01:56:04.781,None
417470,417607,01:56:04.798,01:56:07.084,None
417608,417689,01:56:07.100,01:56:08.452,None
417690,417897,01:56:08.468,01:56:11.922,None
417898,418164,01:56:11.939,01:56:16.376,None
418165,418964,01:56:16.393,01:56:29.723,None
418965,419419,01:56:29.740,01:56:37.314,None
419420,419562,01:56:37.331,01:56:39.700,None
419563,419652,01:56:39.716,01:56:41.201,None
419653,419727,01:56:41.218,01:56:42.452,None
419728,419802,01:56:42.469,01:56:43.704,None
419803,419947,01:56:43.720,01:56:46.123,None
419948,420069,01:56:46.139,01:56:48.158,None
420070,420492,01:56:48.175,01:56:55.215,None
420493,420589,01:56:55.232,01:56:56.834,Fight
420590,420777,01:56:56.850,01:56:59.970,None
420778,420862,01:56:59.987,01:57:01.388,Fight
420863,420929,01:57:01.405,01:57:02.506,None
420930,420992,01:57:02.523,01:57:03.557,Fight
420993,421037,01:57:03.574,01:57:04.308,None
421038,421124,01:57:04.324,01:57:05.759,Fight
421125,421187,01:57:05.776,01:57:06.810,Fight
421188,421397,01:57:06.827,01:57:10.314,Fight
421398,421514,01:57:10.330,01:57:12.266,None
421515,421727,01:57:12.282,01:57:15.819,None
421728,421877,01:57:15.836,01:57:18.322,Pursuit
421878,422954,01:57:18.338,01:57:36.290,None
422955,423117,01:57:36.306,01:57:39.009,None
423118,423194,01:57:39.026,01:57:40.294,None
423195,423469,01:57:40.310,01:57:44.882,None
423470,424397,01:57:44.898,01:58:00.364,None
424398,424529,01:58:00.380,01:58:02.566,None
424530,424657,01:58:02.583,01:58:04.701,None
424658,424822,01:58:04.718,01:58:07.454,None
424823,425674,01:58:07.471,01:58:21.668,None
425675,426324,01:58:21.685,01:58:32.513,None
426325,426687,01:58:32.529,01:58:38.569,None
426688,426864,01:58:38.585,01:58:41.522,None
426865,427107,01:58:41.538,01:58:45.576,None
427108,427437,01:58:45.592,01:58:51.081,None
427438,427587,01:58:51.098,01:58:53.584,None
427588,427799,01:58:53.600,01:58:57.120,None
427800,428407,01:58:57.137,01:59:07.264,None
428408,428667,01:59:07.281,01:59:11.602,None
428668,428854,01:59:11.618,01:59:14.721,None
428855,428974,01:59:14.738,01:59:16.723,None
428975,429337,01:59:16.740,01:59:22.779,None
429338,429387,01:59:22.796,01:59:23.614,None
429388,429432,01:59:23.630,01:59:24.364,None
429433,429472,01:59:24.381,01:59:25.032,None
429473,429509,01:59:25.048,01:59:25.649,None
429510,429624,01:59:25.666,01:59:27.568,None
429625,429774,01:59:27.584,01:59:30.070,None
429775,430232,01:59:30.087,01:59:37.711,None
430233,430339,01:59:37.728,01:59:39.496,None
430340,430454,01:59:39.513,01:59:41.415,None
430455,430562,01:59:41.431,01:59:43.217,None
430563,430737,01:59:43.233,01:59:46.136,None
430738,430859,01:59:46.153,01:59:48.172,None
430860,431327,01:59:48.188,01:59:55.979,None
431328,432672,01:59:55.996,02:00:18.418,None
432673,433827,02:00:18.435,02:00:37.688,None
433828,434052,02:00:37.704,02:00:41.441,None
434053,434150,02:00:41.458,02:00:43.076,None
434151,434257,02:00:43.093,02:00:44.862,None
434258,434497,02:00:44.878,02:00:48.866,None
434498,434600,02:00:48.882,02:00:50.584,None
434601,434680,02:00:50.601,02:00:51.919,None
434681,434872,02:00:51.935,02:00:55.122,None
434873,435562,02:00:55.138,02:01:06.633,None
435563,435800,02:01:06.650,02:01:10.604,None
435801,435875,02:01:10.621,02:01:11.855,None
435876,436000,02:01:11.872,02:01:13.941,None
436001,436082,02:01:13.957,02:01:15.309,None
436083,436312,02:01:15.325,02:01:19.146,None
436313,436427,02:01:19.162,02:01:21.064,None
436428,436620,02:01:21.081,02:01:24.284,None
436621,436775,02:01:24.301,02:01:26.870,None
436776,437122,02:01:26.887,02:01:32.659,None
437123,437882,02:01:32.676,02:01:45.339,None
437883,438007,02:01:45.355,02:01:47.424,None
438008,438202,02:01:47.441,02:01:50.677,None
438203,438392,02:01:50.694,02:01:53.847,None
438393,438550,02:01:53.864,02:01:56.483,None
438551,438697,02:01:56.500,02:01:58.936,None
438698,438827,02:01:58.952,02:02:01.104,None
438828,439120,02:02:01.121,02:02:05.993,None
439121,439230,02:02:06.009,02:02:07.828,None
439231,439462,02:02:07.845,02:02:11.698,None
439463,439592,02:02:11.715,02:02:13.867,None
439593,439720,02:02:13.884,02:02:16.003,None
439721,439940,02:02:16.019,02:02:19.673,None
439941,440055,02:02:19.690,02:02:21.592,None
440056,440202,02:02:21.608,02:02:24.044,None
440203,440545,02:02:24.061,02:02:29.766,None
440546,440947,02:02:29.783,02:02:36.473,None
440948,441242,02:02:36.490,02:02:41.395,None
441243,441407,02:02:41.411,02:02:44.147,None
441408,441562,02:02:44.164,02:02:46.733,None
441563,441655,02:02:46.750,02:02:48.285,None
441656,441855,02:02:48.302,02:02:51.622,None
441856,441945,02:02:51.638,02:02:53.123,None
441946,442112,02:02:53.140,02:02:55.909,None
442113,442382,02:02:55.926,02:03:00.414,None
442383,442480,02:03:00.430,02:03:02.049,None
442481,442680,02:03:02.065,02:03:05.385,None
442681,442960,02:03:05.402,02:03:10.057,None
442961,443432,02:03:10.073,02:03:17.931,None
443433,443650,02:03:17.948,02:03:21.568,None
443651,444550,02:03:21.585,02:03:36.583,None
444551,445745,02:03:36.600,02:03:56.520,None
445746,445905,02:03:56.537,02:03:59.189,None
445906,446257,02:03:59.206,02:04:05.062,None
446258,446347,02:04:05.078,02:04:06.563,None
446348,446382,02:04:06.580,02:04:07.147,None
446383,446437,02:04:07.164,02:04:08.065,None
446438,446750,02:04:08.081,02:04:13.287,None
446751,448276,02:04:13.303,02:04:38.745,None
448277,448481,02:04:38.762,02:04:42.165,None
448482,449756,02:04:42.182,02:05:03.437,None
449757,449998,02:05:03.453,02:05:07.474,None
449999,450388,02:05:07.491,02:05:13.981,None
450389,450698,02:05:13.997,02:05:19.152,None
450699,450941,02:05:19.169,02:05:23.207,None
450942,451073,02:05:23.223,02:05:25.409,None
451074,451238,02:05:25.425,02:05:28.161,None
451239,451391,02:05:28.178,02:05:30.714,None
451392,451558,02:05:30.731,02:05:33.500,None
451559,451778,02:05:33.517,02:05:37.171,None
451779,452033,02:05:37.187,02:05:41.425,None
452034,452141,02:05:41.441,02:05:43.227,None
452142,452468,02:05:43.243,02:05:48.682,None
452469,452753,02:05:48.699,02:05:53.437,None
452754,452988,02:05:53.453,02:05:57.357,None
452989,453121,02:05:57.374,02:05:59.576,None
453122,453338,02:05:59.593,02:06:03.197,None
453339,453483,02:06:03.213,02:06:05.616,None
453484,453773,02:06:05.632,02:06:10.454,None
453774,453893,02:06:10.470,02:06:12.456,None
453894,454668,02:06:12.472,02:06:25.385,None
454669,454861,02:06:25.402,02:06:28.605,None
454862,455286,02:06:28.622,02:06:35.696,None
455287,455833,02:06:35.712,02:06:44.821,None
455834,455916,02:06:44.838,02:06:46.206,None
455917,456081,02:06:46.223,02:06:48.959,None
456082,456286,02:06:48.976,02:06:52.379,None
456287,456403,02:06:52.396,02:06:54.331,None
456404,456748,02:06:54.348,02:07:00.087,None
456749,457121,02:07:00.103,02:07:06.310,None
457122,457381,02:07:06.326,02:07:10.647,None
457382,457745,02:07:10.664,02:07:16.720,None
457746,457863,02:07:16.737,02:07:18.689,None
457864,458928,02:07:18.705,02:07:36.456,None
458929,458991,02:07:36.473,02:07:37.508,None
458992,459336,02:07:37.524,02:07:43.263,None
459337,459493,02:07:43.280,02:07:45.883,None
459494,460079,02:07:45.899,02:07:55.659,None
460080,460461,02:07:55.676,02:08:02.032,None
460462,460747,02:08:02.049,02:08:06.803,None
460748,461043,02:08:06.820,02:08:11.742,None
461044,461268,02:08:11.758,02:08:15.495,None
461269,461476,02:08:15.512,02:08:18.966,None
461477,461820,02:08:18.982,02:08:24.705,None
461821,462250,02:08:24.721,02:08:31.879,None
462251,462942,02:08:31.895,02:08:43.423,None
462943,465625,02:08:43.440,02:09:28.185,None
465626,468522,02:09:28.202,02:10:16.517,None
468523,468690,02:10:16.533,02:10:19.319,None
468691,469025,02:10:19.336,02:10:24.908,None
469026,469192,02:10:24.925,02:10:27.694,None
469193,469530,02:10:27.711,02:10:33.333,None
469531,469822,02:10:33.350,02:10:38.205,None
469823,470062,02:10:38.222,02:10:42.209,None
470063,470535,02:10:42.226,02:10:50.100,None
470536,471033,02:10:50.117,02:10:58.408,None
471034,471340,02:10:58.425,02:11:03.530,None
471341,471405,02:11:03.547,02:11:04.615,None
471406,471528,02:11:04.631,02:11:06.667,None
471529,471770,02:11:06.683,02:11:10.704,None
471771,471880,02:11:10.721,02:11:12.539,None
471881,472078,02:11:12.556,02:11:15.843,None
472079,472165,02:11:15.859,02:11:17.294,None
472166,472338,02:11:17.311,02:11:20.180,None
472339,472415,02:11:20.197,02:11:21.465,None
472416,472645,02:11:21.481,02:11:25.302,None
472646,472813,02:11:25.319,02:11:28.105,None
472814,473320,02:11:28.121,02:11:36.563,None
473321,473455,02:11:36.580,02:11:38.815,None
473456,473720,02:11:38.832,02:11:43.237,None
473721,473845,02:11:43.253,02:11:45.322,None
473846,473978,02:11:45.339,02:11:47.541,None
473979,474128,02:11:47.558,02:11:50.043,None
474129,474243,02:11:50.060,02:11:51.962,None
474244,474525,02:11:51.979,02:11:56.667,None
474526,474588,02:11:56.683,02:11:57.718,None
474589,474778,02:11:57.734,02:12:00.888,None
474779,474873,02:12:00.904,02:12:02.472,None
474874,474908,02:12:02.489,02:12:03.056,None
474909,474940,02:12:03.073,02:12:03.590,None
474941,474970,02:12:03.607,02:12:04.091,None
474971,475015,02:12:04.107,02:12:04.842,None
475016,475038,02:12:04.858,02:12:05.225,None
475039,475068,02:12:05.242,02:12:05.726,None
475069,475098,02:12:05.742,02:12:06.226,None
475099,475143,02:12:06.243,02:12:06.977,None
475144,475180,02:12:06.994,02:12:07.594,None
475181,475203,02:12:07.611,02:12:07.978,Fight
475204,475228,02:12:07.995,02:12:08.395,None
475229,475240,02:12:08.412,02:12:08.595,None
475241,475258,02:12:08.612,02:12:08.896,None
475259,475278,02:12:08.912,02:12:09.229,None
475279,475313,02:12:09.246,02:12:09.813,None
475314,475333,02:12:09.830,02:12:10.147,None
475334,475355,02:12:10.163,02:12:10.514,Fight
475356,475378,02:12:10.531,02:12:10.898,Fight
475379,475418,02:12:10.914,02:12:11.565,Fight
475419,475508,02:12:11.582,02:12:13.066,Fight
475509,475735,02:12:13.083,02:12:16.854,Fight
475736,475765,02:12:16.870,02:12:17.354,Fight
475766,475843,02:12:17.371,02:12:18.655,None
475844,475875,02:12:18.672,02:12:19.189,None
475876,475938,02:12:19.206,02:12:20.240,None
475939,475988,02:12:20.257,02:12:21.074,None
475989,476023,02:12:21.091,02:12:21.658,None
476024,476058,02:12:21.675,02:12:22.242,None
476059,476195,02:12:22.259,02:12:24.528,None
476196,476320,02:12:24.545,02:12:26.613,None
476321,476400,02:12:26.630,02:12:27.948,None
476401,476483,02:12:27.965,02:12:29.333,None
476484,476588,02:12:29.349,02:12:31.084,None
476589,476683,02:12:31.101,02:12:32.669,None
476684,477206,02:12:32.686,02:12:41.395,None
477207,477438,02:12:41.411,02:12:45.265,None
477439,477553,02:12:45.282,02:12:47.184,None
477554,477668,02:12:47.201,02:12:49.102,None
477669,477733,02:12:49.119,02:12:50.187,Fight
477734,477768,02:12:50.204,02:12:50.771,Fight
477769,477793,02:12:50.787,02:12:51.188,None
477794,477816,02:12:51.205,02:12:51.572,None
477817,477871,02:12:51.588,02:12:52.489,Fight
477872,477923,02:12:52.506,02:12:53.357,Fight
477924,477951,02:12:53.373,02:12:53.824,None
477952,477983,02:12:53.841,02:12:54.358,Fight
477984,478023,02:12:54.374,02:12:55.025,None
478024,478061,02:12:55.042,02:12:55.659,Fight
478062,478103,02:12:55.676,02:12:56.360,None
478104,478153,02:12:56.376,02:12:57.194,Fight
478154,478163,02:12:57.211,02:12:57.361,Fight
478164,478201,02:12:57.377,02:12:57.995,None
478202,478251,02:12:58.011,02:12:58.829,Fight
478252,478291,02:12:58.846,02:12:59.496,Fight
478292,478333,02:12:59.513,02:13:00.197,Fight
478334,478408,02:13:00.214,02:13:01.448,Fight
478409,478431,02:13:01.465,02:13:01.832,None
478432,478511,02:13:01.849,02:13:03.166,None
478512,478551,02:13:03.183,02:13:03.834,Fight
478552,478578,02:13:03.851,02:13:04.284,Fight
478579,478636,02:13:04.301,02:13:05.252,Fight
478637,478673,02:13:05.269,02:13:05.869,Fight
478674,478723,02:13:05.886,02:13:06.703,Fight
478724,478793,02:13:06.720,02:13:07.871,None
478794,478823,02:13:07.888,02:13:08.372,None
478824,478868,02:13:08.388,02:13:09.122,Fight
478869,478898,02:13:09.139,02:13:09.623,Fight
478899,478931,02:13:09.640,02:13:10.174,Fight
478932,479033,02:13:10.190,02:13:11.875,Fight
479034,479106,02:13:11.892,02:13:13.093,Fight
479107,479121,02:13:13.110,02:13:13.343,Fight
479122,479146,02:13:13.360,02:13:13.760,Fight
479147,479181,02:13:13.777,02:13:14.344,Fight
479182,479213,02:13:14.361,02:13:14.878,Fight
479214,479258,02:13:14.895,02:13:15.629,Fight
479259,479296,02:13:15.646,02:13:16.263,Fight
479297,479316,02:13:16.280,02:13:16.597,Fight
479317,479448,02:13:16.613,02:13:18.799,Fight
479449,479553,02:13:18.815,02:13:20.551,Fight
479554,479588,02:13:20.567,02:13:21.134,Fight
479589,479631,02:13:21.151,02:13:21.852,Fight
479632,479658,02:13:21.869,02:13:22.302,Fight
479659,479678,02:13:22.319,02:13:22.636,Fight
479679,479761,02:13:22.653,02:13:24.021,Fight
479762,479896,02:13:24.037,02:13:26.273,Fight
479897,479938,02:13:26.290,02:13:26.974,Fight
479939,479943,02:13:26.990,02:13:27.057,Fight
479944,479981,02:13:27.074,02:13:27.691,Fight
479982,480048,02:13:27.708,02:13:28.809,Fight
480049,480126,02:13:28.825,02:13:30.110,Fight
480127,480151,02:13:30.127,02:13:30.527,Fight
480152,480186,02:13:30.544,02:13:31.111,Fight
480187,480226,02:13:31.128,02:13:31.778,Fight
480227,480293,02:13:31.795,02:13:32.896,Fight
480294,480328,02:13:32.913,02:13:33.480,Fight
480329,480366,02:13:33.497,02:13:34.114,Fight
480367,480428,02:13:34.131,02:13:35.148,Fight
480429,480468,02:13:35.165,02:13:35.816,Fight
480469,480513,02:13:35.832,02:13:36.567,Fight
480514,480553,02:13:36.583,02:13:37.234,Fight
480554,480606,02:13:37.251,02:13:38.118,Fight
480607,480633,02:13:38.135,02:13:38.569,Fight
480634,480733,02:13:38.585,02:13:40.237,Fight
480734,480761,02:13:40.254,02:13:40.704,Fight
480762,480793,02:13:40.721,02:13:41.238,Fight
480794,480828,02:13:41.255,02:13:41.822,Fight
480829,480868,02:13:41.839,02:13:42.489,Fight
480869,480906,02:13:42.506,02:13:43.123,Fight
480907,480943,02:13:43.140,02:13:43.740,Fight
480944,480966,02:13:43.757,02:13:44.124,Fight
480967,480993,02:13:44.141,02:13:44.575,Fight
480994,481001,02:13:44.591,02:13:44.708,Fight
481002,481046,02:13:44.725,02:13:45.459,Fight
481047,481111,02:13:45.475,02:13:46.543,Fight
481112,481181,02:13:46.560,02:13:47.711,Fight
481182,481248,02:13:47.728,02:13:48.829,Fight
481249,481271,02:13:48.846,02:13:49.213,Fight
481272,481331,02:13:49.229,02:13:50.214,Fight
481332,481373,02:13:50.230,02:13:50.914,Fight
481374,481406,02:13:50.931,02:13:51.465,Fight
481407,481436,02:13:51.481,02:13:51.965,Fight
481437,481471,02:13:51.982,02:13:52.549,Fight
481472,481516,02:13:52.566,02:13:53.300,Fight
481517,481558,02:13:53.317,02:13:54.001,Fight
481559,481578,02:13:54.017,02:13:54.334,Fight
481579,481618,02:13:54.351,02:13:55.002,Fight
481619,481656,02:13:55.018,02:13:55.636,Fight
481657,481691,02:13:55.652,02:13:56.220,Fight
481692,481708,02:13:56.236,02:13:56.503,Fight
481709,481733,02:13:56.520,02:13:56.920,Fight
481734,481771,02:13:56.937,02:13:57.554,Fight
481772,481826,02:13:57.571,02:13:58.472,Fight
481827,481871,02:13:58.488,02:13:59.223,Fight
481872,481941,02:13:59.239,02:14:00.390,Fight
481942,481973,02:14:00.407,02:14:00.924,Fight
481974,482008,02:14:00.941,02:14:01.508,Fight
482009,482043,02:14:01.525,02:14:02.092,Fight
482044,482083,02:14:02.109,02:14:02.759,Fight
482084,482118,02:14:02.776,02:14:03.343,Fight
482119,482166,02:14:03.360,02:14:04.144,Fight
482167,482216,02:14:04.161,02:14:04.978,Fight
482217,482333,02:14:04.995,02:14:06.930,Fight
482334,482381,02:14:06.947,02:14:07.731,Fight
482382,482548,02:14:07.748,02:14:10.517,Fight
482549,482701,02:14:10.534,02:14:13.070,None
482702,482738,02:14:13.086,02:14:13.687,Fight
482739,482866,02:14:13.704,02:14:15.822,Fight
482867,482896,02:14:15.839,02:14:16.323,Fight
482897,482938,02:14:16.340,02:14:17.024,Fight
482939,483003,02:14:17.040,02:14:18.108,Fight
483004,483023,02:14:18.125,02:14:18.442,Fight
483024,483066,02:14:18.458,02:14:19.159,Fight
483067,483096,02:14:19.176,02:14:19.660,Fight
483097,483128,02:14:19.676,02:14:20.194,Fight
483129,483208,02:14:20.210,02:14:21.528,Fight
483209,483233,02:14:21.545,02:14:21.945,Fight
483234,483263,02:14:21.962,02:14:22.446,Fight
483264,483286,02:14:22.462,02:14:22.829,Fight
483287,483311,02:14:22.846,02:14:23.247,Fight
483312,483331,02:14:23.263,02:14:23.580,Fight
483332,483346,02:14:23.597,02:14:23.830,Fight
483347,483408,02:14:23.847,02:14:24.865,Fight
483409,483456,02:14:24.882,02:14:25.666,Fight
483457,483491,02:14:25.682,02:14:26.250,Fight
483492,483541,02:14:26.266,02:14:27.084,Fight
483542,483576,02:14:27.100,02:14:27.668,Fight
483577,483578,02:14:27.684,02:14:27.701,Fight
483579,483593,02:14:27.718,02:14:27.951,Fight
483594,483631,02:14:27.968,02:14:28.585,Fight
483632,483651,02:14:28.602,02:14:28.919,Fight
483652,483676,02:14:28.936,02:14:29.336,Fight
483677,483761,02:14:29.353,02:14:30.754,Fight
483762,483786,02:14:30.771,02:14:31.171,Fight
483787,483813,02:14:31.188,02:14:31.622,Fight
483814,483838,02:14:31.638,02:14:32.039,Fight
483839,483863,02:14:32.055,02:14:32.456,Fight
483864,483886,02:14:32.472,02:14:32.840,Fight
483887,483931,02:14:32.856,02:14:33.590,Fight
483932,483958,02:14:33.607,02:14:34.041,Fight
483959,483993,02:14:34.057,02:14:34.625,Fight
483994,484018,02:14:34.641,02:14:35.042,Fight
484019,484043,02:14:35.058,02:14:35.459,None
484044,484066,02:14:35.475,02:14:35.843,Fight
484067,484118,02:14:35.859,02:14:36.710,None
484119,484183,02:14:36.727,02:14:37.794,Fight
484184,484248,02:14:37.811,02:14:38.879,Fight
484249,484271,02:14:38.896,02:14:39.263,Fight
484272,484328,02:14:39.279,02:14:40.214,Fight
484329,484348,02:14:40.230,02:14:40.547,Fight
484349,484403,02:14:40.564,02:14:41.465,Fight
484404,484436,02:14:41.481,02:14:42.015,Fight
484437,484478,02:14:42.032,02:14:42.716,Fight
484479,484561,02:14:42.733,02:14:44.101,Fight
484562,484661,02:14:44.117,02:14:45.769,Fight
484662,484698,02:14:45.786,02:14:46.386,Fight
484699,484729,02:14:46.403,02:14:46.904,Fight
484730,484773,02:14:46.920,02:14:47.638,None
484774,484833,02:14:47.654,02:14:48.639,None
484834,484858,02:14:48.655,02:14:49.056,None
484859,484893,02:14:49.072,02:14:49.640,Fight
484894,485091,02:14:49.656,02:14:52.943,Fight
485092,485238,02:14:52.960,02:14:55.395,Fight
485239,485318,02:14:55.412,02:14:56.730,None
485319,485356,02:14:56.747,02:14:57.364,Fight
485357,485473,02:14:57.381,02:14:59.316,None
485474,485511,02:14:59.333,02:14:59.950,Fight
485512,485558,02:14:59.967,02:15:00.734,None
485559,485630,02:15:00.751,02:15:01.935,None
485631,485719,02:15:01.952,02:15:03.420,None
485720,485772,02:15:03.437,02:15:04.304,Capture and Fight
485773,485819,02:15:04.321,02:15:05.088,Capture and Fight
485820,485852,02:15:05.105,02:15:05.639,Fight
485853,485892,02:15:05.656,02:15:06.306,Capture and Fight
485893,485952,02:15:06.323,02:15:07.307,Fight
485953,485979,02:15:07.324,02:15:07.758,Fight
